采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,错误
2026-08-25 06:00:05,BV1mX8z6NEzz,43,BV1mX8z6NEzz,【4K精剪】管他什么音乐 | 杨博文直拍 | 260816,underthepoplar,2026-08-22 04:21:09,9553.0,2378.0,1330.0,1175.0,32.0,45.0,67.0,1.0,
2026-08-25 06:00:05,BV1qHbb6QErY,44,BV1qHbb6QErY,杨博文｜260816第肆象限attention<4k精剪>,61strawberry,2026-08-17 06:33:44,8477.0,1535.0,398.0,1047.0,7.0,10.0,16.0,1.0,
2026-08-25 06:00:05,BV1hibB6PEH5,45,BV1hibB6PEH5,【杨博文｜4k直拍】《春雪》我想爱你浅浅不停息～,关键时刻来瓶尖叫,2026-08-18 02:28:40,11843.0,2016.0,426.0,1221.0,4.0,19.0,67.0,2.0,
2026-08-25 06:00:05,BV1N6bi6XE5B,46,BV1N6bi6XE5B,【杨博文】骨骼谢幕丨横屏直拍丨三机位4k字幕版,Kismet丨杨博文,2026-08-17 22:20:49,41154.0,5083.0,1678.0,3280.0,1416.0,72.0,456.0,2.0,
2026-08-25 06:00:05,BV1Gggg6kEhv,47,BV1Gggg6kEhv,【杨博文｜4k直拍】溜溜的她 直拍,关键时刻来瓶尖叫,2026-08-15 05:41:55,56682.0,6016.0,1235.0,3946.0,26.0,20.0,152.0,1.0,
2026-08-25 06:00:05,BV15egs6pEJp,48,BV15egs6pEJp,杨博文｜Whiplash 2机位精剪 直拍 fancam｜4K60｜260813,LOST_杨博文,2026-08-13 23:03:07,83786.0,8113.0,1877.0,6055.0,61.0,69.0,243.0,1.0,
2026-08-25 06:00:05,BV1rqgW6hEvv,49,BV1rqgW6hEvv,【杨博文｜4k直拍】100Ways 直拍,关键时刻来瓶尖叫,2026-08-14 01:41:46,25640.0,3655.0,1457.0,2656.0,36.0,36.0,226.0,1.0,
2026-08-25 06:00:05,BV1b5uf6gEhd,50,BV1b5uf6gEhd,【杨博文】100ways丨直拍双机位丨8.13&14两日精剪,Kismet丨杨博文,2026-08-14 04:12:18,16882.0,2653.0,831.0,1813.0,18.0,17.0,89.0,1.0,
2026-08-25 06:00:05,BV1vCuf6nErK,51,BV1vCuf6nErK,【杨博文】100ways 4k直拍｜力量感爆发气场全开,游园会_杨博文,2026-08-14 03:20:46,13318.0,2244.0,605.0,1594.0,11.0,19.0,40.0,1.0,
2026-08-25 06:00:05,BV16zgA6zEkE,52,BV16zgA6zEkE,【杨博文｜4K】Whiplash 四机位精剪直拍,Eternity丨杨博文,2026-08-14 11:25:47,17881.0,4570.0,1064.0,1911.0,33.0,64.0,170.0,1.0,
2026-08-25 06:00:05,BV1Gigw6XEXN,53,BV1Gigw6XEXN,杨博文｜醉拳 3机位精剪 直拍 fancam｜4K60｜260813,LOST_杨博文,2026-08-14 13:11:22,31040.0,4881.0,2352.0,2814.0,1742.0,56.0,295.0,1.0,
2026-08-25 06:00:05,BV1k9gw6gE4U,54,BV1k9gw6gE4U,「杨博文｜爱的初体验」是不是我的十六岁 注定要为__流泪,Astra_杨博文,2026-08-14 13:49:20,18159.0,2353.0,637.0,1489.0,21.0,13.0,94.0,1.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1GdgW6JEe9/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,0,BV1GdgW6JEe9,【杨博文｜4k直拍】Whiplash 双日直拍混剪,关键时刻来瓶尖叫,2026-08-13 23:45:41,222461.0,28160.0,22843.0,21545.0,7013.0,4693.0,8178.0,7.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1W5gs6KEhr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,1,BV1W5gs6KEhr,【4K精剪】异常加载中 | 杨博文直拍 | 260813,underthepoplar,2026-08-13 22:44:57,185616.0,23382.0,15822.0,17330.0,6307.0,7386.0,8620.0,4.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1VFbd6QEjw/spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,2,BV1VFbd6QEjw,【杨博文｜4k直拍】管他什么音乐 直拍,关键时刻来瓶尖叫,2026-08-16 23:08:52,85280.0,6010.0,3549.0,4653.0,2681.0,562.0,18.0,6.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1xebR6zEkr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,3,BV1xebR6zEkr,【4K精剪】Attention | 杨博文直拍 | 260816,underthepoplar,2026-08-16 23:54:18,186198.0,16301.0,10329.0,13502.0,3182.0,1719.0,2805.0,3.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1s3gs6MEej/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,4,BV1s3gs6MEej,【杨博文｜4k直拍】爱的初体验 直拍,关键时刻来瓶尖叫,2026-08-13 22:46:37,118293.0,12725.0,6760.0,9816.0,3476.0,523.0,2522.0,5.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1E2bR6hEJR/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,5,BV1E2bR6hEJR,【杨博文】Attention丨直拍横屏丨16岁高中生内娱主舞的舞台掌控力丨8.16双机位4k精剪,Kismet丨杨博文,2026-08-16 22:13:05,259554.0,28534.0,14105.0,19915.0,4396.0,9687.0,11641.0,168.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1Rib96EE3F/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,6,BV1Rib96EE3F,260816 【杨博文】春雪  竖屏4k直拍,meetsummer丨杨博文,2026-08-17 01:54:42,44415.0,8893.0,3514.0,4777.0,1856.0,722.0,736.0,3.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV18jgg6BEAd/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,7,BV18jgg6BEAd,【4K精剪】摇曳！摇曳！ | 杨博文直拍 | 260813 & 260814,underthepoplar,2026-08-15 13:26:46,69734.0,10110.0,7258.0,6671.0,2894.0,461.0,1147.0,5.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,8,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2809901.0,65683.0,45904.0,48019.0,27859.0,13671.0,22018.0,1.0,
2026-08-25 06:30:07,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,9,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,622194.0,35178.0,4039.0,25442.0,8600.0,447.0,654.0,1.0,
2026-08-25 06:30:07,BV1Qu816ZEoy,10,BV1Qu816ZEoy,测试用，勿点，谢谢,猫球不是毛球啊,2026-08-22 16:55:19,165.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1Vd8B65EkU,11,BV1Vd8B65EkU,0822.3,dddddash6,2026-08-21 21:49:36,113.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1fT8S61Ejo,12,BV1fT8S61Ejo,十一（23）,爱动手的法学生,2026-08-22 23:46:38,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1bf816sE8P,13,BV1bf816sE8P,自测，误点,橙子小姐_sheep,2026-08-22 14:38:54,157.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1Te8K6uEJt,14,BV1Te8K6uEJt,勿进勿进勿进！自测 安卓0821,cannndy_,2026-08-21 08:57:55,162.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1au816oEjs,15,BV1au816oEjs,手机自测,熙熙哈哈oO,2026-08-22 16:55:10,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1qw816eE1d,16,BV1qw816eE1d,8.22 自测视频 勿点,dgsaydhakjdhjk,2026-08-22 16:56:23,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1ci8163ECY,17,BV1ci8163ECY,自测勿点,不完美是常态_,2026-08-22 15:39:32,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1dw816YEau,18,,失败,,,,,,,,,,,62012.0
2026-08-25 06:30:07,BV1jg8S6yEuV,19,BV1jg8S6yEuV,自测视频,only筱筱,2026-08-22 23:58:01,243.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1z6816qEbo,20,BV1z6816qEbo,自用,dddii点点,2026-08-22 16:38:15,229.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1eM8168E9p,21,BV1eM8168E9p,自测勿点！！！！,dd鱿鱼须,2026-08-22 16:39:08,180.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV14i8M61EdN,22,BV14i8M61EdN,sz,我素质低你让让我,2026-08-21 12:22:44,258.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV12A826QEK4,23,BV12A826QEK4,自测 禁点,哈哈哈哈哈11_,2026-08-22 15:15:37,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1St8S6wE33,24,BV1St8S6wE33,自测哦,半夏哒哒哒,2026-08-23 00:18:35,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1bwbh65Eh7,25,BV1bwbh65Eh7,自测视频！勿点0817,摸鱼堡成员,2026-08-17 09:36:15,406.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV15B8r6WEQ3,26,BV15B8r6WEQ3,8.22自测勿点,刘海打歪了,2026-08-22 09:19:46,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1ET8S62EvB,27,BV1ET8S62EvB,【牛小Bala】视频已打包，欢迎围观！,牛小Bala,2026-08-22 23:47:03,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1kS8y6kEA8,28,BV1kS8y6kEA8,自测 勿点,MENYAOOO,2026-08-22 18:41:15,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1pX8y66ELf,29,BV1pX8y66ELf,自测请勿点击,风枷锁,2026-08-22 18:47:46,187.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1uz8y6JEAr,30,BV1uz8y6JEAr,【起司不是qs】第一支视频求三连！,起司不是qs,2026-08-22 18:20:23,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1mx8m6REbb,31,BV1mx8m6REbb,自测,甜奶味羊咩,2026-08-22 20:49:17,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1du8S65E6x,32,BV1du8S65E6x,测测测,羊咩_0601,2026-08-23 00:02:02,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1hn8m6FEcd,33,BV1hn8m6FEcd,自测勿点,哇哦哦噢噢噢哦,2026-08-22 21:06:21,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1DE8m68E2D,34,,失败,,,,,,,,,,,62012.0
2026-08-25 06:30:07,BV1jM8m6MEoA,35,BV1jM8m6MEoA,自测，勿点进,Camellia不是cc,2026-08-22 20:29:58,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1gE8m6hEJ2,36,BV1gE8m6hEJ2,自测勿点,萌羊叫眠羊,2026-08-22 21:11:17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV15V8S6kEYA,37,BV15V8S6kEYA,自测,kuaiqushuijiaoba,2026-08-22 23:32:08,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1vG8S6VEgc,38,BV1vG8S6VEgc,8.23自测,萌是天生命TvT,2026-08-22 23:34:07,176.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1Zg8S6CEu5,39,BV1Zg8S6CEu5,自测勿点3,北纬咩雪刊,2026-08-22 23:54:46,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 06:30:07,BV1s8BvBPEN5,40,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1915632.0,35055.0,17128.0,32456.0,19591.0,4339.0,4874.0,1.0,
2026-08-25 06:30:07,BV1XA6nBGEPV,41,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1945873.0,24097.0,22524.0,20194.0,19011.0,4021.0,6938.0,1.0,
2026-08-25 06:30:07,BV1Phbr6NE8u,42,BV1Phbr6NE8u,【杨博文｜4K多机位直拍】管他什么音乐,Eternity丨杨博文,2026-08-18 12:37:02,1859.0,580.0,176.0,206.0,3.0,9.0,8.0,1.0,
2026-08-25 06:30:07,BV1mX8z6NEzz,43,BV1mX8z6NEzz,【4K精剪】管他什么音乐 | 杨博文直拍 | 260816,underthepoplar,2026-08-22 04:21:09,9560.0,2380.0,1330.0,1175.0,32.0,45.0,67.0,1.0,
2026-08-25 06:30:07,BV1qHbb6QErY,44,BV1qHbb6QErY,杨博文｜260816第肆象限attention<4k精剪>,61strawberry,2026-08-17 06:33:44,8482.0,1536.0,398.0,1047.0,7.0,10.0,16.0,1.0,
2026-08-25 06:30:07,BV1hibB6PEH5,45,BV1hibB6PEH5,【杨博文｜4k直拍】《春雪》我想爱你浅浅不停息～,关键时刻来瓶尖叫,2026-08-18 02:28:40,11849.0,2016.0,426.0,1221.0,4.0,19.0,67.0,1.0,
2026-08-25 06:30:07,BV1N6bi6XE5B,46,BV1N6bi6XE5B,【杨博文】骨骼谢幕丨横屏直拍丨三机位4k字幕版,Kismet丨杨博文,2026-08-17 22:20:49,41162.0,5083.0,1678.0,3280.0,1416.0,72.0,456.0,1.0,
2026-08-25 06:30:07,BV1Gggg6kEhv,47,BV1Gggg6kEhv,【杨博文｜4k直拍】溜溜的她 直拍,关键时刻来瓶尖叫,2026-08-15 05:41:55,56685.0,6016.0,1235.0,3946.0,26.0,20.0,152.0,1.0,
2026-08-25 06:30:07,BV15egs6pEJp,48,BV15egs6pEJp,杨博文｜Whiplash 2机位精剪 直拍 fancam｜4K60｜260813,LOST_杨博文,2026-08-13 23:03:07,83794.0,8114.0,1877.0,6056.0,61.0,69.0,243.0,1.0,
2026-08-25 06:30:07,BV1rqgW6hEvv,49,BV1rqgW6hEvv,【杨博文｜4k直拍】100Ways 直拍,关键时刻来瓶尖叫,2026-08-14 01:41:46,25645.0,3655.0,1457.0,2656.0,36.0,36.0,226.0,1.0,
2026-08-25 06:30:07,BV1b5uf6gEhd,50,BV1b5uf6gEhd,【杨博文】100ways丨直拍双机位丨8.13&14两日精剪,Kismet丨杨博文,2026-08-14 04:12:18,16882.0,2653.0,831.0,1813.0,18.0,17.0,89.0,1.0,
2026-08-25 06:30:07,BV1vCuf6nErK,51,BV1vCuf6nErK,【杨博文】100ways 4k直拍｜力量感爆发气场全开,游园会_杨博文,2026-08-14 03:20:46,13318.0,2244.0,605.0,1594.0,11.0,19.0,40.0,1.0,
2026-08-25 06:30:07,BV16zgA6zEkE,52,BV16zgA6zEkE,【杨博文｜4K】Whiplash 四机位精剪直拍,Eternity丨杨博文,2026-08-14 11:25:47,17890.0,4571.0,1064.0,1911.0,33.0,64.0,170.0,1.0,
2026-08-25 06:30:07,BV1Gigw6XEXN,53,BV1Gigw6XEXN,杨博文｜醉拳 3机位精剪 直拍 fancam｜4K60｜260813,LOST_杨博文,2026-08-14 13:11:22,31045.0,4881.0,2352.0,2814.0,1742.0,56.0,295.0,1.0,
2026-08-25 06:30:07,BV1k9gw6gE4U,54,BV1k9gw6gE4U,「杨博文｜爱的初体验」是不是我的十六岁 注定要为__流泪,Astra_杨博文,2026-08-14 13:49:20,18165.0,2353.0,637.0,1489.0,21.0,13.0,94.0,1.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1GdgW6JEe9/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,0,BV1GdgW6JEe9,【杨博文｜4k直拍】Whiplash 双日直拍混剪,关键时刻来瓶尖叫,2026-08-13 23:45:41,222498.0,28161.0,22843.0,21546.0,7013.0,4693.0,8178.0,4.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1W5gs6KEhr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,1,BV1W5gs6KEhr,【4K精剪】异常加载中 | 杨博文直拍 | 260813,underthepoplar,2026-08-13 22:44:57,185646.0,23383.0,15822.0,17330.0,6307.0,7386.0,8620.0,6.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1VFbd6QEjw/spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,2,BV1VFbd6QEjw,【杨博文｜4k直拍】管他什么音乐 直拍,关键时刻来瓶尖叫,2026-08-16 23:08:52,85281.0,6011.0,3549.0,4654.0,2681.0,562.0,18.0,7.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1xebR6zEkr/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,3,BV1xebR6zEkr,【4K精剪】Attention | 杨博文直拍 | 260816,underthepoplar,2026-08-16 23:54:18,186224.0,16301.0,10329.0,13502.0,3182.0,1719.0,2805.0,5.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1s3gs6MEej/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,4,BV1s3gs6MEej,【杨博文｜4k直拍】爱的初体验 直拍,关键时刻来瓶尖叫,2026-08-13 22:46:37,118308.0,12725.0,6760.0,9816.0,3476.0,523.0,2522.0,5.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1E2bR6hEJR/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,5,BV1E2bR6hEJR,【杨博文】Attention丨直拍横屏丨16岁高中生内娱主舞的舞台掌控力丨8.16双机位4k精剪,Kismet丨杨博文,2026-08-16 22:13:05,259596.0,28534.0,14105.0,19916.0,4396.0,9687.0,11642.0,175.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1Rib96EE3F/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,6,BV1Rib96EE3F,260816 【杨博文】春雪  竖屏4k直拍,meetsummer丨杨博文,2026-08-17 01:54:42,44432.0,8896.0,3514.0,4777.0,1856.0,722.0,736.0,7.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV18jgg6BEAd/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,7,BV18jgg6BEAd,【4K精剪】摇曳！摇曳！ | 杨博文直拍 | 260813 & 260814,underthepoplar,2026-08-15 13:26:46,69744.0,10112.0,7260.0,6672.0,2894.0,461.0,1147.0,6.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,8,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2809903.0,65683.0,45904.0,48019.0,27859.0,13671.0,22018.0,1.0,
2026-08-25 07:00:07,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,9,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,622194.0,35178.0,4039.0,25442.0,8600.0,447.0,654.0,1.0,
2026-08-25 07:00:07,BV1Qu816ZEoy,10,BV1Qu816ZEoy,测试用，勿点，谢谢,猫球不是毛球啊,2026-08-22 16:55:19,165.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1Vd8B65EkU,11,BV1Vd8B65EkU,0822.3,dddddash6,2026-08-21 21:49:36,113.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1fT8S61Ejo,12,BV1fT8S61Ejo,十一（23）,爱动手的法学生,2026-08-22 23:46:38,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1bf816sE8P,13,BV1bf816sE8P,自测，误点,橙子小姐_sheep,2026-08-22 14:38:54,157.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1Te8K6uEJt,14,BV1Te8K6uEJt,勿进勿进勿进！自测 安卓0821,cannndy_,2026-08-21 08:57:55,162.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1au816oEjs,15,BV1au816oEjs,手机自测,熙熙哈哈oO,2026-08-22 16:55:10,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1qw816eE1d,16,BV1qw816eE1d,8.22 自测视频 勿点,dgsaydhakjdhjk,2026-08-22 16:56:23,339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1ci8163ECY,17,BV1ci8163ECY,自测勿点,不完美是常态_,2026-08-22 15:39:32,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1dw816YEau,18,,失败,,,,,,,,,,,62012.0
2026-08-25 07:00:07,BV1jg8S6yEuV,19,BV1jg8S6yEuV,自测视频,only筱筱,2026-08-22 23:58:01,243.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1z6816qEbo,20,BV1z6816qEbo,自用,dddii点点,2026-08-22 16:38:15,229.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1eM8168E9p,21,BV1eM8168E9p,自测勿点！！！！,dd鱿鱼须,2026-08-22 16:39:08,180.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV14i8M61EdN,22,BV14i8M61EdN,sz,我素质低你让让我,2026-08-21 12:22:44,258.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV12A826QEK4,23,BV12A826QEK4,自测 禁点,哈哈哈哈哈11_,2026-08-22 15:15:37,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1St8S6wE33,24,BV1St8S6wE33,自测哦,半夏哒哒哒,2026-08-23 00:18:35,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1bwbh65Eh7,25,BV1bwbh65Eh7,自测视频！勿点0817,摸鱼堡成员,2026-08-17 09:36:15,406.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV15B8r6WEQ3,26,BV15B8r6WEQ3,8.22自测勿点,刘海打歪了,2026-08-22 09:19:46,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1ET8S62EvB,27,BV1ET8S62EvB,【牛小Bala】视频已打包，欢迎围观！,牛小Bala,2026-08-22 23:47:03,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1kS8y6kEA8,28,BV1kS8y6kEA8,自测 勿点,MENYAOOO,2026-08-22 18:41:15,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1pX8y66ELf,29,BV1pX8y66ELf,自测请勿点击,风枷锁,2026-08-22 18:47:46,187.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1uz8y6JEAr,30,BV1uz8y6JEAr,【起司不是qs】第一支视频求三连！,起司不是qs,2026-08-22 18:20:23,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1mx8m6REbb,31,BV1mx8m6REbb,自测,甜奶味羊咩,2026-08-22 20:49:17,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1du8S65E6x,32,BV1du8S65E6x,测测测,羊咩_0601,2026-08-23 00:02:02,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1hn8m6FEcd,33,BV1hn8m6FEcd,自测勿点,哇哦哦噢噢噢哦,2026-08-22 21:06:21,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1DE8m68E2D,34,,失败,,,,,,,,,,,62012.0
2026-08-25 07:00:07,BV1jM8m6MEoA,35,BV1jM8m6MEoA,自测，勿点进,Camellia不是cc,2026-08-22 20:29:58,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1gE8m6hEJ2,36,BV1gE8m6hEJ2,自测勿点,萌羊叫眠羊,2026-08-22 21:11:17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV15V8S6kEYA,37,BV15V8S6kEYA,自测,kuaiqushuijiaoba,2026-08-22 23:32:08,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1vG8S6VEgc,38,BV1vG8S6VEgc,8.23自测,萌是天生命TvT,2026-08-22 23:34:07,176.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1Zg8S6CEu5,39,BV1Zg8S6CEu5,自测勿点3,北纬咩雪刊,2026-08-22 23:54:46,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-25 07:00:07,BV1s8BvBPEN5,40,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1915632.0,35055.0,17128.0,32456.0,19591.0,4339.0,4874.0,1.0,
2026-08-25 07:00:07,BV1XA6nBGEPV,41,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1945873.0,24097.0,22524.0,20194.0,19011.0,4021.0,6938.0,1.0,
2026-08-25 07:00:07,BV1Phbr6NE8u,42,BV1Phbr6NE8u,【杨博文｜4K多机位直拍】管他什么音乐,Eternity丨杨博文,2026-08-18 12:37:02,1859.0,580.0,176.0,206.0,3.0,9.0,8.0,1.0,
2026-08-25 07:00:07,BV1mX8z6NEzz,43,BV1mX8z6NEzz,【4K精剪】管他什么音乐 | 杨博文直拍 | 260816,underthepoplar,2026-08-22 04:21:09,9569.0,2381.0,1330.0,1176.0,32.0,45.0,67.0,1.0,
