采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数
2026-07-04 03:20:44,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,18,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,957,0,0,1,1,0,0,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2479898,60456,42867,44014,12605,13445,20406,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1919637,22291,21418,19160,8665,3974,6793,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV15r61BWESJ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV15r61BWESJ,【杨博文】希区考克作品152丨双机位直拍 悬疑与张力碰撞 表管拉满 少年锋芒,Kismet丨杨博文,2026-01-31 18:27:40,538466,18257,10839,15407,928,1082,1224,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV19y61BnEMM/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV19y61BnEMM,【杨博文】就这个踢腿爽之 连每一根头发丝都在劲舞｜希区考克 作品152 4k双机位横屏直拍,游园会_杨博文,2026-01-31 18:31:31,413469,14495,9568,12344,1172,1513,2288,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,807510,14254,4522,9554,6058,614,515,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1pV9GB6E96/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1pV9GB6E96,【4K精剪】Guilty | 杨博文直拍 | 250119,underthepoplar,2026-04-01 02:23:39,46947,8782,2917,5122,238,201,198,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1vFwNeKER9/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1vFwNeKER9,【杨博文】guilty 4k横屏直拍｜夺命34秒，谁都无法拒绝的Legend级别，建议调大音量食用更加,游园会_杨博文,2025-01-18 22:02:36,262432,16397,8019,14210,1082,850,3081,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,263117,12030,6633,7798,559,950,3368,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1DZvDBEEjv/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,8,BV1DZvDBEEjv,终于找到了治愈我每一天的秘方 当你一开嗓 哪怕是夕阳也格外绚烂 ｜【杨博文】黄昏晓4k横屏直拍,游园会_杨博文,2026-01-01 20:53:32,23858,4086,710,2666,35,44,178,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,17862,4356,1028,1650,70,88,256,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1eqY6e1Eec/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,10,BV1eqY6e1Eec,【TF家族-杨博文】蔡依林男粉！？你的杨会扭儿上线｜《看我72变》4K直拍,LOST-杨博文,2024-08-13 05:57:43,99247,9987,1629,5623,428,102,321,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,11,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,35960,4766,739,3176,50,52,64,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,12,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,248138,20825,13004,15208,1876,1666,2758,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,13,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,491298,31406,3492,22521,177,103,421,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV15M64BPEVo/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,14,BV15M64BPEVo,【杨博文】舞步是我最有力的武器 请调动所有感官和我一同所向披靡｜闭嘴跳舞4k横屏双机位直拍,游园会_杨博文,2026-02-01 20:09:30,50297,7665,1396,4897,54,38,157,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1fWYqzTECD/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,15,BV1fWYqzTECD,绝美堕天使下凡了……｜杨博文｜deja vu 4K直拍,WIX99,2025-08-16 22:18:21,13510,2046,582,893,67,44,115,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1Bem3B1EcH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,16,BV1Bem3B1EcH,【杨博文｜4K舞台直拍】怎么黑衣的《Deja vu》也让人看的停不下来呢,关键时刻来瓶尖叫,2025-12-12 21:30:00,12230,1401,157,1247,19,7,1,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV11kZyByE81/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,17,BV11kZyByE81,【4K精剪】Deja Vu | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-02-17 20:22:24,46657,7042,3098,3301,373,229,199,1
2026-07-04 04:20:58,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,18,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,961,0,0,1,1,0,0,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2479919,60456,42867,44014,12607,13445,20406,2
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1919641,22291,21418,19160,8668,3974,6793,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV15r61BWESJ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV15r61BWESJ,【杨博文】希区考克作品152丨双机位直拍 悬疑与张力碰撞 表管拉满 少年锋芒,Kismet丨杨博文,2026-01-31 18:27:40,538469,18257,10839,15407,928,1082,1224,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV19y61BnEMM/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV19y61BnEMM,【杨博文】就这个踢腿爽之 连每一根头发丝都在劲舞｜希区考克 作品152 4k双机位横屏直拍,游园会_杨博文,2026-01-31 18:31:31,413472,14495,9568,12344,1172,1513,2288,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,807517,14254,4522,9554,6060,614,515,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1pV9GB6E96/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1pV9GB6E96,【4K精剪】Guilty | 杨博文直拍 | 250119,underthepoplar,2026-04-01 02:23:39,46949,8782,2917,5122,238,201,198,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1vFwNeKER9/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1vFwNeKER9,【杨博文】guilty 4k横屏直拍｜夺命34秒，谁都无法拒绝的Legend级别，建议调大音量食用更加,游园会_杨博文,2025-01-18 22:02:36,262435,16397,8019,14210,1082,850,3081,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,263122,12030,6633,7798,559,950,3368,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1DZvDBEEjv/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,8,BV1DZvDBEEjv,终于找到了治愈我每一天的秘方 当你一开嗓 哪怕是夕阳也格外绚烂 ｜【杨博文】黄昏晓4k横屏直拍,游园会_杨博文,2026-01-01 20:53:32,23863,4086,710,2666,35,44,178,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,17867,4356,1028,1650,70,88,256,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1eqY6e1Eec/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,10,BV1eqY6e1Eec,【TF家族-杨博文】蔡依林男粉！？你的杨会扭儿上线｜《看我72变》4K直拍,LOST-杨博文,2024-08-13 05:57:43,99253,9987,1629,5623,428,102,321,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,11,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,35965,4766,739,3176,50,52,64,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,12,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,248144,20825,13004,15208,1876,1666,2758,2
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,13,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,491303,31406,3492,22521,177,103,421,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV15M64BPEVo/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,14,BV15M64BPEVo,【杨博文】舞步是我最有力的武器 请调动所有感官和我一同所向披靡｜闭嘴跳舞4k横屏双机位直拍,游园会_杨博文,2026-02-01 20:09:30,50303,7665,1396,4897,54,38,157,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1fWYqzTECD/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,15,BV1fWYqzTECD,绝美堕天使下凡了……｜杨博文｜deja vu 4K直拍,WIX99,2025-08-16 22:18:21,13515,2046,582,893,67,44,115,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1Bem3B1EcH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,16,BV1Bem3B1EcH,【杨博文｜4K舞台直拍】怎么黑衣的《Deja vu》也让人看的停不下来呢,关键时刻来瓶尖叫,2025-12-12 21:30:00,12235,1401,157,1247,19,7,1,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV11kZyByE81/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,17,BV11kZyByE81,【4K精剪】Deja Vu | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-02-17 20:22:24,46658,7042,3098,3301,373,229,199,1
2026-07-04 05:21:11,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,18,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,965,0,0,1,1,0,0,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2479936,60457,42867,44014,12609,13445,20406,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1919641,22291,21418,19160,8669,3974,6793,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV15r61BWESJ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV15r61BWESJ,【杨博文】希区考克作品152丨双机位直拍 悬疑与张力碰撞 表管拉满 少年锋芒,Kismet丨杨博文,2026-01-31 18:27:40,538470,18257,10839,15407,928,1082,1224,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV19y61BnEMM/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV19y61BnEMM,【杨博文】就这个踢腿爽之 连每一根头发丝都在劲舞｜希区考克 作品152 4k双机位横屏直拍,游园会_杨博文,2026-01-31 18:31:31,413474,14495,9568,12344,1172,1513,2288,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,807527,14254,4522,9554,6062,614,515,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1pV9GB6E96/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1pV9GB6E96,【4K精剪】Guilty | 杨博文直拍 | 250119,underthepoplar,2026-04-01 02:23:39,46952,8782,2917,5122,238,201,198,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1vFwNeKER9/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1vFwNeKER9,【杨博文】guilty 4k横屏直拍｜夺命34秒，谁都无法拒绝的Legend级别，建议调大音量食用更加,游园会_杨博文,2025-01-18 22:02:36,262435,16397,8019,14210,1082,850,3081,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,263126,12030,6633,7798,559,950,3368,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1DZvDBEEjv/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,8,BV1DZvDBEEjv,终于找到了治愈我每一天的秘方 当你一开嗓 哪怕是夕阳也格外绚烂 ｜【杨博文】黄昏晓4k横屏直拍,游园会_杨博文,2026-01-01 20:53:32,23867,4086,710,2666,35,44,178,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,17871,4356,1028,1650,70,88,256,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1eqY6e1Eec/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,10,BV1eqY6e1Eec,【TF家族-杨博文】蔡依林男粉！？你的杨会扭儿上线｜《看我72变》4K直拍,LOST-杨博文,2024-08-13 05:57:43,99257,9987,1629,5623,428,102,321,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,11,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,35969,4766,739,3176,50,52,64,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,12,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,248151,20826,13004,15208,1876,1666,2758,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,13,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,491312,31406,3492,22521,177,103,421,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV15M64BPEVo/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,14,BV15M64BPEVo,【杨博文】舞步是我最有力的武器 请调动所有感官和我一同所向披靡｜闭嘴跳舞4k横屏双机位直拍,游园会_杨博文,2026-02-01 20:09:30,50308,7665,1396,4897,54,38,157,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1fWYqzTECD/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,15,BV1fWYqzTECD,绝美堕天使下凡了……｜杨博文｜deja vu 4K直拍,WIX99,2025-08-16 22:18:21,13519,2046,582,893,67,44,115,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1Bem3B1EcH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,16,BV1Bem3B1EcH,【杨博文｜4K舞台直拍】怎么黑衣的《Deja vu》也让人看的停不下来呢,关键时刻来瓶尖叫,2025-12-12 21:30:00,12239,1401,157,1247,19,7,1,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV11kZyByE81/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,17,BV11kZyByE81,【4K精剪】Deja Vu | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-02-17 20:22:24,46658,7042,3098,3301,373,229,199,1
2026-07-04 06:21:25,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,18,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,970,0,0,1,1,0,0,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2479959,60456,42867,44013,12610,13445,20406,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1919643,22291,21418,19160,8671,3974,6793,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV15r61BWESJ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV15r61BWESJ,【杨博文】希区考克作品152丨双机位直拍 悬疑与张力碰撞 表管拉满 少年锋芒,Kismet丨杨博文,2026-01-31 18:27:40,538471,18257,10839,15408,928,1082,1224,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV19y61BnEMM/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV19y61BnEMM,【杨博文】就这个踢腿爽之 连每一根头发丝都在劲舞｜希区考克 作品152 4k双机位横屏直拍,游园会_杨博文,2026-01-31 18:31:31,413476,14495,9568,12344,1172,1513,2288,2
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,807529,14254,4522,9554,6063,614,515,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1pV9GB6E96/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1pV9GB6E96,【4K精剪】Guilty | 杨博文直拍 | 250119,underthepoplar,2026-04-01 02:23:39,46954,8782,2917,5122,238,201,198,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1vFwNeKER9/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1vFwNeKER9,【杨博文】guilty 4k横屏直拍｜夺命34秒，谁都无法拒绝的Legend级别，建议调大音量食用更加,游园会_杨博文,2025-01-18 22:02:36,262437,16397,8019,14210,1082,850,3081,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,263127,12031,6633,7798,559,950,3368,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1DZvDBEEjv/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,8,BV1DZvDBEEjv,终于找到了治愈我每一天的秘方 当你一开嗓 哪怕是夕阳也格外绚烂 ｜【杨博文】黄昏晓4k横屏直拍,游园会_杨博文,2026-01-01 20:53:32,23867,4086,710,2666,35,44,178,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,17871,4356,1028,1650,70,88,256,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1eqY6e1Eec/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,10,BV1eqY6e1Eec,【TF家族-杨博文】蔡依林男粉！？你的杨会扭儿上线｜《看我72变》4K直拍,LOST-杨博文,2024-08-13 05:57:43,99257,9987,1629,5623,428,102,321,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,11,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,35969,4766,739,3176,50,52,64,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,12,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,248174,20827,13004,15208,1876,1666,2758,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,13,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,491326,31406,3492,22521,177,103,421,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV15M64BPEVo/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,14,BV15M64BPEVo,【杨博文】舞步是我最有力的武器 请调动所有感官和我一同所向披靡｜闭嘴跳舞4k横屏双机位直拍,游园会_杨博文,2026-02-01 20:09:30,50311,7665,1396,4897,54,38,157,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1fWYqzTECD/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,15,BV1fWYqzTECD,绝美堕天使下凡了……｜杨博文｜deja vu 4K直拍,WIX99,2025-08-16 22:18:21,13519,2046,582,893,67,44,115,1
2026-07-04 07:21:38,https://www.bilibili.com/video/BV1Bem3B1EcH/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,16,BV1Bem3B1EcH,【杨博文｜4K舞台直拍】怎么黑衣的《Deja vu》也让人看的停不下来呢,关键时刻来瓶尖叫,2025-12-12 21:30:00,12239,1401,157,1247,19,7,1,1
